date,product,category,region,unit_price,quantity,revenue
2025-07-05,SKU-0021,Electronics,East,489.26,1,489.26
2025-07-05,SKU-0005,Grocery,South,35.24,4,140.97
2025-07-05,SKU-0032,Home,East,91.9,2,183.81
2025-07-05,SKU-0002,Home,North,198.77,2,397.55
2025-07-05,SKU-0048,Apparel,West,144.1,3,432.3
2025-07-05,SKU-0016,Electronics,West,98.95,2,197.9
2025-07-05,SKU-0047,Home,West,32.33,2,64.65
2025-07-05,SKU-0003,Apparel,West,39.59,3,118.78
2025-07-05,SKU-0027,Home,South,117.82,3,353.45
2025-07-05,SKU-0020,Grocery,South,5.34,1,5.34
2025-07-05,SKU-0049,Toys,West,45.98,3,137.94
2025-07-05,SKU-0015,Grocery,East,6.49,3,19.47
2025-07-05,SKU-0044,Toys,West,167.7,1,167.7
2025-07-05,SKU-0049,Toys,West,189.24,3,567.73
2025-07-05,SKU-0007,Electronics,West,309.18,2,618.37
2025-07-05,SKU-0028,Apparel,South,194.64,2,389.29
2025-07-05,SKU-0036,Electronics,South,271.69,4,1086.76
2025-07-05,SKU-0020,Grocery,North,17.49,1,17.49
2025-07-05,SKU-0005,Grocery,West,31.86,3,95.57
2025-07-05,SKU-0023,Apparel,North,126.32,1,126.32
2025-07-05,SKU-0002,Home,North,49.11,2,98.21
2025-07-05,SKU-0049,Toys,West,107.99,3,323.98
2025-07-05,SKU-0047,Home,North,54.91,3,164.73
2025-07-05,SKU-0003,Apparel,East,22.03,1,22.03
2025-07-05,SKU-0010,Grocery,East,36.76,2,73.52
2025-07-05,SKU-0027,Home,East,48.35,3,145.06
2025-07-05,SKU-0041,Electronics,South,442.94,3,1328.81
2025-07-05,SKU-0048,Apparel,South,27.21,2,54.42
2025-07-05,SKU-0012,Home,West,189.68,4,758.73
2025-07-05,SKU-0019,Toys,South,112.69,2,225.38
2025-07-05,SKU-0010,Grocery,South,27.17,1,27.17
2025-07-05,SKU-0034,Toys,North,53.44,4,213.77
2025-07-05,SKU-0037,Home,North,187.97,4,751.87
2025-07-05,SKU-0010,Grocery,East,21.41,3,64.24
2025-07-05,SKU-0026,Electronics,South,263.4,2,526.8
2025-07-05,SKU-0050,Grocery,North,20.68,4,82.74
2025-07-05,SKU-0022,Home,East,122.66,1,122.66
2025-07-05,SKU-0012,Home,South,19.66,3,58.98
2025-07-05,SKU-0050,Grocery,North,36.18,2,72.36
2025-07-05,SKU-0024,Toys,West,166.22,3,498.66
2025-07-05,SKU-0033,Apparel,West,91.35,2,182.7
2025-07-05,SKU-0032,Home,East,129.9,2,259.8
2025-07-05,SKU-0018,Apparel,South,137.65,4,550.61
2025-07-05,SKU-0049,Toys,East,90.77,3,272.3
2025-07-05,SKU-0041,Electronics,North,389.36,2,778.72
2025-07-05,SKU-0023,Apparel,North,151.59,2,303.18
2025-07-05,SKU-0007,Electronics,West,343.27,1,343.27
2025-07-05,SKU-0038,Apparel,West,61.79,3,185.37
2025-07-05,SKU-0006,Electronics,South,144.86,2,289.72
2025-07-05,SKU-0010,Grocery,West,22.59,1,22.59
2025-07-05,SKU-0045,Grocery,South,29.2,4,116.81
2025-07-05,SKU-0009,Toys,South,100.9,4,403.59
2025-07-05,SKU-0008,Apparel,East,68.58,2,137.17
2025-07-05,SKU-0007,Electronics,South,376.11,1,376.11
2025-07-05,SKU-0004,Toys,West,158.62,3,475.86
2025-07-05,SKU-0038,Apparel,North,95.17,2,190.33
2025-07-05,SKU-0042,Home,South,78.55,1,78.55
2025-07-05,SKU-0009,Toys,West,84.49,3,253.47
2025-07-05,SKU-0013,Apparel,North,69.63,1,69.63
2025-07-05,SKU-0014,Toys,South,93.38,3,280.13
2025-07-06,SKU-0046,Electronics,West,400.53,1,400.53
2025-07-06,SKU-0019,Toys,West,132.17,2,264.34
2025-07-06,SKU-0032,Home,West,126.57,4,506.27
2025-07-06,SKU-0042,Home,South,160.38,4,641.5
2025-07-06,SKU-0039,Toys,South,13.0,1,13.0
2025-07-06,SKU-0024,Toys,East,87.4,2,174.8
2025-07-06,SKU-0039,Toys,North,168.96,3,506.87
2025-07-06,SKU-0036,Electronics,West,413.06,1,413.06
2025-07-06,SKU-0039,Toys,West,175.85,4,703.41
2025-07-06,SKU-0009,Toys,South,86.32,2,172.63
2025-07-06,SKU-0042,Home,South,188.37,3,565.12
2025-07-06,SKU-0050,Grocery,North,13.96,3,41.89
2025-07-06,SKU-0012,Home,West,21.01,1,21.01
2025-07-06,SKU-0039,Toys,East,168.48,2,336.97
2025-07-06,SKU-0034,Toys,West,43.34,1,43.34
2025-07-06,SKU-0049,Toys,North,183.52,2,367.05
2025-07-06,SKU-0015,Grocery,North,33.14,3,99.41
2025-07-06,SKU-0049,Toys,South,193.26,2,386.52
2025-07-06,SKU-0001,Electronics,South,261.66,2,523.31
2025-07-06,SKU-0039,Toys,South,156.65,4,626.61
2025-07-06,SKU-0037,Home,North,50.48,4,201.94
2025-07-06,SKU-0029,Toys,North,198.87,3,596.62
2025-07-06,SKU-0011,Electronics,West,297.94,1,297.94
2025-07-06,SKU-0039,Toys,East,85.09,1,85.09
2025-07-06,SKU-0008,Apparel,North,45.88,2,91.76
2025-07-06,SKU-0029,Toys,West,101.09,2,202.18
2025-07-06,SKU-0027,Home,West,141.18,3,423.53
2025-07-06,SKU-0009,Toys,West,86.64,2,173.27
2025-07-06,SKU-0004,Toys,West,148.66,1,148.66
2025-07-06,SKU-0049,Toys,North,98.96,1,98.96
2025-07-06,SKU-0009,Toys,South,98.13,1,98.13
2025-07-06,SKU-0010,Grocery,West,36.58,4,146.33
2025-07-06,SKU-0032,Home,South,62.09,2,124.17
2025-07-06,SKU-0014,Toys,South,189.32,1,189.32
2025-07-06,SKU-0047,Home,South,170.87,1,170.87
2025-07-06,SKU-0013,Apparel,East,40.77,1,40.77
2025-07-06,SKU-0022,Home,West,50.08,4,200.31
2025-07-06,SKU-0031,Electronics,North,436.32,4,1745.28
2025-07-06,SKU-0027,Home,South,174.81,1,174.81
2025-07-06,SKU-0005,Grocery,North,31.12,3,93.36
2025-07-06,SKU-0007,Electronics,East,474.17,4,1896.7
2025-07-06,SKU-0049,Toys,East,176.57,2,353.14
2025-07-06,SKU-0050,Grocery,East,33.36,3,100.08
2025-07-06,SKU-0032,Home,North,32.39,2,64.78
2025-07-06,SKU-0016,Electronics,East,292.22,3,876.65
2025-07-06,SKU-0043,Apparel,West,159.51,2,319.02
2025-07-06,SKU-0040,Grocery,East,30.25,1,30.25
2025-07-06,SKU-0013,Apparel,West,45.82,3,137.46
2025-07-06,SKU-0023,Apparel,West,147.15,4,588.6
2025-07-06,SKU-0008,Apparel,East,76.89,4,307.56
2025-07-06,SKU-0033,Apparel,North,197.46,2,394.92
2025-07-06,SKU-0030,Grocery,South,35.39,2,70.79
2025-07-06,SKU-0026,Electronics,West,240.77,4,963.08
2025-07-06,SKU-0025,Grocery,West,14.15,4,56.6
2025-07-06,SKU-0011,Electronics,East,334.67,2,669.34
2025-07-06,SKU-0047,Home,North,14.65,4,58.58
2025-07-06,SKU-0046,Electronics,South,316.68,3,950.04
2025-07-06,SKU-0024,Toys,West,76.17,1,76.17
2025-07-06,SKU-0038,Apparel,West,85.32,1,85.32
2025-07-06,SKU-0044,Toys,South,152.44,1,152.44
2025-07-06,SKU-0027,Home,West,151.75,4,607.01
2025-07-06,SKU-0015,Grocery,West,22.66,1,22.66
2025-07-06,SKU-0040,Grocery,North,11.54,1,11.54
2025-07-06,SKU-0018,Apparel,East,144.9,4,579.61
2025-07-06,SKU-0019,Toys,South,111.01,3,333.02
2025-07-06,SKU-0007,Electronics,North,348.98,2,697.97
2025-07-06,SKU-0001,Electronics,South,420.94,4,1683.74
2025-07-06,SKU-0049,Toys,West,36.8,3,110.39
2025-07-06,SKU-0009,Toys,South,185.16,4,740.64
2025-07-06,SKU-0042,Home,North,50.24,1,50.24
2025-07-06,SKU-0010,Grocery,West,5.64,1,5.64
2025-07-06,SKU-0005,Grocery,West,7.9,1,7.9
2025-07-06,SKU-0037,Home,East,157.14,3,471.42
2025-07-06,SKU-0021,Electronics,East,348.16,4,1392.63
2025-07-06,SKU-0047,Home,South,95.0,3,285.01
2025-07-06,SKU-0009,Toys,West,42.25,2,84.49
2025-07-06,SKU-0040,Grocery,North,8.68,2,17.36
2025-07-06,SKU-0040,Grocery,East,15.22,4,60.87
2025-07-06,SKU-0033,Apparel,West,24.77,4,99.09
2025-07-06,SKU-0011,Electronics,East,170.98,2,341.96
2025-07-06,SKU-0033,Apparel,East,66.05,4,264.21
2025-07-06,SKU-0013,Apparel,East,115.31,2,230.63
2025-07-06,SKU-0023,Apparel,North,128.47,3,385.42
2025-07-06,SKU-0017,Home,East,138.2,3,414.61
2025-07-06,SKU-0031,Electronics,South,267.67,1,267.67
2025-07-06,SKU-0022,Home,South,52.25,1,52.25
2025-07-06,SKU-0042,Home,West,55.04,3,165.13
2025-07-06,SKU-0024,Toys,South,154.48,3,463.44
2025-07-06,SKU-0028,Apparel,West,127.75,2,255.49
2025-07-06,SKU-0047,Home,East,110.44,2,220.89
2025-07-06,SKU-0050,Grocery,East,5.66,3,16.98
2025-07-06,SKU-0034,Toys,South,185.12,2,370.24
2025-07-06,SKU-0028,Apparel,South,192.82,2,385.64
2025-07-06,SKU-0030,Grocery,North,11.03,1,11.03
2025-07-06,SKU-0030,Grocery,West,18.98,1,18.98
2025-07-06,SKU-0027,Home,East,16.11,3,48.32
2025-07-06,SKU-0049,Toys,North,188.8,1,188.8
2025-07-06,SKU-0021,Electronics,East,217.02,3,651.06
2025-07-07,SKU-0021,Electronics,West,399.05,1,399.05
2025-07-07,SKU-0012,Home,West,105.04,1,105.04
2025-07-07,SKU-0038,Apparel,South,199.78,4,799.11
2025-07-07,SKU-0012,Home,East,57.58,3,172.75
2025-07-07,SKU-0014,Toys,East,198.77,1,198.77
2025-07-07,SKU-0050,Grocery,West,26.64,3,79.93
2025-07-07,SKU-0043,Apparel,West,48.73,2,97.47
2025-07-07,SKU-0027,Home,West,67.61,4,270.43
2025-07-07,SKU-0022,Home,West,197.16,4,788.64
2025-07-07,SKU-0046,Electronics,East,193.03,1,193.03
2025-07-07,SKU-0017,Home,East,116.55,1,116.55
2025-07-07,SKU-0026,Electronics,South,251.5,3,754.49
2025-07-07,SKU-0038,Apparel,North,72.83,3,218.49
2025-07-07,SKU-0007,Electronics,North,437.22,4,1748.88
2025-07-07,SKU-0023,Apparel,North,154.27,4,617.1
2025-07-07,SKU-0028,Apparel,East,70.11,1,70.11
2025-07-07,SKU-0009,Toys,North,62.26,3,186.77
2025-07-07,SKU-0004,Toys,West,120.53,4,482.11
2025-07-07,SKU-0002,Home,South,39.53,3,118.58
2025-07-07,SKU-0031,Electronics,West,266.0,2,532.0
2025-07-07,SKU-0004,Toys,North,179.68,1,179.68
2025-07-07,SKU-0001,Electronics,North,459.64,2,919.28
2025-07-07,SKU-0028,Apparel,East,48.53,4,194.12
2025-07-07,SKU-0033,Apparel,South,123.89,4,495.56
2025-07-07,SKU-0048,Apparel,South,67.05,4,268.21
2025-07-07,SKU-0024,Toys,South,52.64,3,157.92
2025-07-07,SKU-0003,Apparel,South,145.17,2,290.34
2025-07-07,SKU-0001,Electronics,West,350.48,1,350.48
2025-07-07,SKU-0031,Electronics,North,420.42,1,420.42
2025-07-07,SKU-0036,Electronics,North,279.51,3,838.53
2025-07-07,SKU-0031,Electronics,South,97.87,4,391.49
2025-07-07,SKU-0012,Home,West,88.65,1,88.65
2025-07-07,SKU-0009,Toys,West,185.88,2,371.76
2025-07-07,SKU-0011,Electronics,West,87.5,2,175.0
2025-07-07,SKU-0047,Home,West,12.29,4,49.16
2025-07-07,SKU-0039,Toys,East,182.12,1,182.12
2025-07-07,SKU-0049,Toys,East,24.85,1,24.85
2025-07-07,SKU-0043,Apparel,East,126.8,2,253.6
2025-07-07,SKU-0021,Electronics,North,144.5,3,433.51
2025-07-07,SKU-0037,Home,South,148.66,1,148.66
2025-07-07,SKU-0043,Apparel,West,106.87,3,320.6
2025-07-07,SKU-0016,Electronics,North,387.91,1,387.91
2025-07-07,SKU-0019,Toys,West,51.72,3,155.16
2025-07-07,SKU-0024,Toys,West,149.49,1,149.49
2025-07-07,SKU-0011,Electronics,North,238.84,1,238.84
2025-07-07,SKU-0043,Apparel,South,127.55,2,255.09
2025-07-07,SKU-0047,Home,North,141.66,3,424.97
2025-07-07,SKU-0050,Grocery,South,6.27,3,18.81
2025-07-07,SKU-0034,Toys,West,23.54,2,47.07
2025-07-07,SKU-0024,Toys,West,64.17,3,192.52
2025-07-07,SKU-0017,Home,South,108.81,2,217.63
2025-07-07,SKU-0043,Apparel,North,191.07,2,382.13
2025-07-07,SKU-0033,Apparel,North,178.17,3,534.5
2025-07-07,SKU-0025,Grocery,North,8.65,1,8.65
2025-07-07,SKU-0035,Grocery,South,13.6,2,27.21
2025-07-07,SKU-0007,Electronics,South,254.03,3,762.09
2025-07-07,SKU-0027,Home,South,16.09,3,48.26
2025-07-07,SKU-0031,Electronics,North,353.56,4,1414.24
2025-07-07,SKU-0006,Electronics,South,184.28,2,368.57
2025-07-07,SKU-0023,Apparel,East,163.96,1,163.96
2025-07-07,SKU-0019,Toys,East,122.77,1,122.77
2025-07-07,SKU-0002,Home,North,75.52,4,302.07
2025-07-07,SKU-0022,Home,North,158.74,4,634.94
2025-07-07,SKU-0048,Apparel,South,124.26,1,124.26
2025-07-07,SKU-0039,Toys,West,159.64,3,478.91
2025-07-07,SKU-0032,Home,South,196.39,3,589.17
2025-07-07,SKU-0003,Apparel,South,113.93,3,341.78
2025-07-07,SKU-0008,Apparel,South,197.65,1,197.65
2025-07-07,SKU-0001,Electronics,South,433.91,3,1301.74
2025-07-07,SKU-0017,Home,North,195.83,2,391.66
2025-07-07,SKU-0024,Toys,South,19.83,3,59.48
2025-07-07,SKU-0048,Apparel,South,105.77,1,105.77
2025-07-07,SKU-0005,Grocery,West,37.41,3,112.24
2025-07-07,SKU-0026,Electronics,West,188.71,4,754.84
2025-07-07,SKU-0026,Electronics,West,268.27,1,268.27
2025-07-07,SKU-0014,Toys,West,84.08,2,168.16
2025-07-07,SKU-0027,Home,North,45.43,3,136.3
2025-07-07,SKU-0016,Electronics,East,244.57,3,733.72
2025-07-07,SKU-0011,Electronics,South,156.16,3,468.47
2025-07-07,SKU-0034,Toys,East,77.49,2,154.98
2025-07-07,SKU-0018,Apparel,West,98.64,3,295.91
2025-07-07,SKU-0019,Toys,West,118.67,2,237.34
2025-07-07,SKU-0011,Electronics,South,223.91,3,671.74
2025-07-07,SKU-0002,Home,East,33.55,4,134.19
2025-07-07,SKU-0012,Home,West,34.84,2,69.69
2025-07-07,SKU-0041,Electronics,East,334.74,1,334.74
2025-07-07,SKU-0036,Electronics,North,496.98,2,993.96
2025-07-07,SKU-0018,Apparel,North,108.64,4,434.57
2025-07-07,SKU-0027,Home,West,126.49,2,252.98
2025-07-07,SKU-0001,Electronics,North,191.12,2,382.24
2025-07-07,SKU-0002,Home,North,55.65,2,111.29
2025-07-07,SKU-0014,Toys,South,63.08,2,126.15
2025-07-07,SKU-0010,Grocery,South,17.25,4,69.0
2025-07-07,SKU-0017,Home,North,27.05,3,81.15
2025-07-07,SKU-0002,Home,West,153.76,3,461.29
2025-07-07,SKU-0050,Grocery,South,21.66,4,86.62
2025-07-07,SKU-0027,Home,West,157.05,1,157.05
2025-07-07,SKU-0039,Toys,West,180.15,1,180.15
2025-07-08,SKU-0036,Electronics,West,209.55,4,838.21
2025-07-08,SKU-0025,Grocery,West,39.79,1,39.79
2025-07-08,SKU-0002,Home,North,134.68,1,134.68
2025-07-08,SKU-0034,Toys,East,161.85,4,647.41
2025-07-08,SKU-0026,Electronics,South,121.11,4,484.44
2025-07-08,SKU-0049,Toys,South,18.07,2,36.13
2025-07-08,SKU-0024,Toys,South,84.62,2,169.24
2025-07-08,SKU-0003,Apparel,West,61.36,4,245.46
2025-07-08,SKU-0046,Electronics,East,217.68,2,435.36
2025-07-08,SKU-0003,Apparel,East,58.9,2,117.8
2025-07-08,SKU-0003,Apparel,East,76.87,1,76.87
2025-07-08,SKU-0028,Apparel,South,166.54,2,333.09
2025-07-08,SKU-0034,Toys,West,159.1,4,636.39
2025-07-08,SKU-0029,Toys,East,37.0,4,148.0
2025-07-08,SKU-0028,Apparel,East,165.46,1,165.46
2025-07-08,SKU-0016,Electronics,North,470.43,2,940.86
2025-07-08,SKU-0018,Apparel,North,147.0,3,440.99
2025-07-08,SKU-0017,Home,North,165.02,3,495.06
2025-07-08,SKU-0026,Electronics,East,188.59,3,565.78
2025-07-08,SKU-0019,Toys,West,188.04,1,188.04
2025-07-08,SKU-0013,Apparel,East,71.42,1,71.42
2025-07-08,SKU-0017,Home,North,94.1,3,282.31
2025-07-08,SKU-0036,Electronics,South,499.9,1,499.9
2025-07-08,SKU-0016,Electronics,West,282.6,4,1130.39
2025-07-08,SKU-0047,Home,West,31.66,1,31.66
2025-07-08,SKU-0033,Apparel,South,69.8,4,279.19
2025-07-08,SKU-0035,Grocery,North,18.4,2,36.8
2025-07-08,SKU-0028,Apparel,East,58.13,4,232.51
2025-07-08,SKU-0031,Electronics,East,96.28,1,96.28
2025-07-08,SKU-0006,Electronics,North,355.29,2,710.59
2025-07-08,SKU-0040,Grocery,West,30.7,4,122.78
2025-07-08,SKU-0025,Grocery,South,14.85,1,14.85
2025-07-08,SKU-0044,Toys,North,66.41,3,199.22
2025-07-08,SKU-0024,Toys,South,58.36,2,116.73
2025-07-08,SKU-0010,Grocery,East,12.69,1,12.69
2025-07-08,SKU-0017,Home,East,75.62,2,151.25
2025-07-08,SKU-0050,Grocery,East,17.02,4,68.07
2025-07-08,SKU-0014,Toys,West,109.18,4,436.7
2025-07-08,SKU-0046,Electronics,South,104.66,4,418.65
2025-07-08,SKU-0050,Grocery,South,39.51,3,118.53
2025-07-08,SKU-0001,Electronics,North,316.04,1,316.04
2025-07-08,SKU-0036,Electronics,East,293.22,4,1172.9
2025-07-08,SKU-0042,Home,East,129.5,4,518.0
2025-07-08,SKU-0023,Apparel,West,170.07,4,680.27
2025-07-08,SKU-0003,Apparel,North,115.68,1,115.68
2025-07-08,SKU-0008,Apparel,South,133.2,4,532.78
2025-07-08,SKU-0002,Home,East,74.41,1,74.41
2025-07-08,SKU-0016,Electronics,West,119.3,1,119.3
2025-07-08,SKU-0036,Electronics,South,163.91,4,655.66
2025-07-08,SKU-0010,Grocery,East,29.2,4,116.81
2025-07-08,SKU-0011,Electronics,North,205.63,2,411.27
2025-07-08,SKU-0004,Toys,North,18.2,3,54.61
2025-07-08,SKU-0048,Apparel,West,190.29,3,570.86
2025-07-08,SKU-0011,Electronics,South,284.14,2,568.28
2025-07-08,SKU-0005,Grocery,South,22.3,2,44.61
2025-07-08,SKU-0015,Grocery,West,36.23,3,108.69
2025-07-08,SKU-0042,Home,North,83.09,1,83.09
2025-07-08,SKU-0039,Toys,North,64.62,2,129.24
2025-07-08,SKU-0006,Electronics,West,288.44,4,1153.77
2025-07-08,SKU-0043,Apparel,South,22.73,1,22.73
2025-07-08,SKU-0038,Apparel,West,59.92,1,59.92
2025-07-08,SKU-0017,Home,East,47.64,1,47.64
2025-07-08,SKU-0022,Home,South,120.28,2,240.57
2025-07-08,SKU-0016,Electronics,South,138.2,4,552.82
2025-07-08,SKU-0005,Grocery,South,35.12,3,105.37
2025-07-08,SKU-0028,Apparel,North,23.14,3,69.41
2025-07-08,SKU-0035,Grocery,South,29.93,1,29.93
2025-07-08,SKU-0001,Electronics,West,107.89,3,323.66
2025-07-08,SKU-0036,Electronics,North,117.35,4,469.4
2025-07-08,SKU-0045,Grocery,North,34.58,1,34.58
2025-07-08,SKU-0024,Toys,West,90.99,3,272.96
2025-07-08,SKU-0045,Grocery,West,21.52,2,43.05
2025-07-08,SKU-0021,Electronics,North,428.9,1,428.9
2025-07-08,SKU-0015,Grocery,East,35.79,2,71.59
2025-07-08,SKU-0046,Electronics,South,190.59,3,571.78
2025-07-08,SKU-0004,Toys,South,109.07,2,218.15
2025-07-08,SKU-0022,Home,South,68.04,2,136.08
2025-07-08,SKU-0044,Toys,West,38.49,2,76.98
2025-07-08,SKU-0011,Electronics,East,136.19,3,408.57
2025-07-08,SKU-0049,Toys,North,55.13,4,220.53
2025-07-08,SKU-0029,Toys,West,18.98,1,18.98
2025-07-08,SKU-0009,Toys,East,18.53,4,74.11
2025-07-08,SKU-0006,Electronics,West,328.7,1,328.7
2025-07-08,SKU-0043,Apparel,East,12.08,2,24.16
2025-07-08,SKU-0010,Grocery,North,12.53,4,50.13
2025-07-08,SKU-0026,Electronics,East,313.21,1,313.21
2025-07-08,SKU-0012,Home,West,153.08,4,612.34
2025-07-08,SKU-0020,Grocery,East,12.15,4,48.6
2025-07-08,SKU-0038,Apparel,West,72.66,2,145.32
2025-07-08,SKU-0027,Home,South,195.17,3,585.52
2025-07-08,SKU-0010,Grocery,North,21.02,3,63.07
2025-07-08,SKU-0020,Grocery,North,22.52,1,22.52
2025-07-08,SKU-0043,Apparel,North,33.53,4,134.12
2025-07-08,SKU-0038,Apparel,West,28.42,4,113.67
2025-07-08,SKU-0047,Home,East,23.04,3,69.11
2025-07-08,SKU-0043,Apparel,West,153.9,3,461.69
2025-07-08,SKU-0045,Grocery,South,24.69,3,74.07
2025-07-08,SKU-0047,Home,East,191.82,3,575.47
2025-07-08,SKU-0010,Grocery,West,19.17,3,57.52
2025-07-08,SKU-0020,Grocery,North,8.93,4,35.74
2025-07-08,SKU-0035,Grocery,East,20.81,3,62.43
2025-07-08,SKU-0003,Apparel,East,86.81,1,86.81
2025-07-08,SKU-0038,Apparel,East,134.89,3,404.68
2025-07-08,SKU-0010,Grocery,East,32.24,3,96.72
2025-07-08,SKU-0048,Apparel,North,125.18,3,375.53
2025-07-08,SKU-0006,Electronics,West,301.51,2,603.02
2025-07-09,SKU-0034,Toys,North,27.18,2,54.36
2025-07-09,SKU-0030,Grocery,East,30.16,4,120.63
2025-07-09,SKU-0042,Home,South,122.36,2,244.72
2025-07-09,SKU-0017,Home,East,174.18,1,174.18
2025-07-09,SKU-0037,Home,North,79.96,2,159.93
2025-07-09,SKU-0003,Apparel,West,46.67,1,46.67
2025-07-09,SKU-0019,Toys,North,105.98,4,423.92
2025-07-09,SKU-0012,Home,South,74.28,1,74.28
2025-07-09,SKU-0041,Electronics,North,404.45,4,1617.81
2025-07-09,SKU-0041,Electronics,South,335.64,4,1342.55
2025-07-09,SKU-0048,Apparel,West,19.68,4,78.72
2025-07-09,SKU-0047,Home,North,109.21,4,436.83
2025-07-09,SKU-0028,Apparel,North,165.7,3,497.09
2025-07-09,SKU-0025,Grocery,West,28.27,4,113.09
2025-07-09,SKU-0048,Apparel,West,62.67,4,250.67
2025-07-09,SKU-0003,Apparel,East,188.04,1,188.04
2025-07-09,SKU-0027,Home,North,97.89,3,293.68
2025-07-09,SKU-0021,Electronics,West,120.64,3,361.91
2025-07-09,SKU-0012,Home,East,37.71,1,37.71
2025-07-09,SKU-0012,Home,East,50.87,2,101.75
2025-07-09,SKU-0009,Toys,West,79.94,4,319.75
2025-07-09,SKU-0032,Home,West,38.69,4,154.75
2025-07-09,SKU-0046,Electronics,East,428.22,2,856.43
2025-07-09,SKU-0032,Home,North,131.45,3,394.35
2025-07-09,SKU-0035,Grocery,West,38.45,4,153.8
2025-07-09,SKU-0030,Grocery,East,16.96,2,33.92
2025-07-09,SKU-0001,Electronics,South,293.02,1,293.02
2025-07-09,SKU-0022,Home,South,57.47,1,57.47
2025-07-09,SKU-0027,Home,South,194.29,2,388.57
2025-07-09,SKU-0009,Toys,South,65.85,3,197.56
2025-07-09,SKU-0028,Apparel,South,132.31,4,529.24
2025-07-09,SKU-0048,Apparel,South,141.63,4,566.51
2025-07-09,SKU-0002,Home,East,98.11,4,392.43
2025-07-09,SKU-0002,Home,East,138.88,1,138.88
2025-07-09,SKU-0038,Apparel,North,124.75,2,249.5
2025-07-09,SKU-0020,Grocery,West,6.7,2,13.4
2025-07-09,SKU-0033,Apparel,West,13.0,3,39.01
2025-07-09,SKU-0028,Apparel,East,167.09,2,334.17
2025-07-09,SKU-0028,Apparel,North,142.38,4,569.51
2025-07-09,SKU-0043,Apparel,West,185.97,2,371.95
2025-07-09,SKU-0002,Home,North,24.58,3,73.74
2025-07-09,SKU-0010,Grocery,North,19.47,4,77.9
2025-07-09,SKU-0017,Home,West,95.71,1,95.71
2025-07-09,SKU-0021,Electronics,North,455.11,4,1820.46
2025-07-09,SKU-0033,Apparel,North,66.12,3,198.37
2025-07-09,SKU-0046,Electronics,West,250.88,4,1003.52
2025-07-09,SKU-0048,Apparel,South,88.13,4,352.51
2025-07-09,SKU-0034,Toys,North,153.16,2,306.32
2025-07-09,SKU-0002,Home,East,126.7,4,506.79
2025-07-09,SKU-0012,Home,West,76.73,2,153.46
2025-07-09,SKU-0045,Grocery,South,21.23,2,42.47
2025-07-09,SKU-0039,Toys,West,103.91,2,207.82
2025-07-09,SKU-0010,Grocery,West,33.45,4,133.81
2025-07-09,SKU-0046,Electronics,West,483.03,2,966.06
2025-07-09,SKU-0012,Home,East,118.53,1,118.53
2025-07-09,SKU-0022,Home,North,75.09,1,75.09
2025-07-09,SKU-0015,Grocery,West,6.05,3,18.15
2025-07-09,SKU-0025,Grocery,South,26.32,3,78.95
2025-07-09,SKU-0027,Home,West,98.24,3,294.71
2025-07-09,SKU-0011,Electronics,West,163.32,3,489.96
2025-07-09,SKU-0036,Electronics,South,321.44,2,642.89
2025-07-09,SKU-0044,Toys,West,177.51,2,355.01
2025-07-09,SKU-0037,Home,West,136.27,1,136.27
2025-07-09,SKU-0043,Apparel,East,89.83,1,89.83
2025-07-09,SKU-0041,Electronics,South,270.21,4,1080.82
2025-07-09,SKU-0047,Home,North,117.44,3,352.32
2025-07-09,SKU-0006,Electronics,South,433.09,3,1299.28
2025-07-09,SKU-0020,Grocery,West,12.1,1,12.1
2025-07-09,SKU-0025,Grocery,East,36.12,3,108.36
2025-07-09,SKU-0004,Toys,South,98.78,2,197.56
2025-07-09,SKU-0031,Electronics,East,247.43,2,494.86
2025-07-09,SKU-0024,Toys,West,105.19,1,105.19
2025-07-09,SKU-0024,Toys,West,151.67,1,151.67
2025-07-09,SKU-0018,Apparel,East,172.19,2,344.39
2025-07-09,SKU-0008,Apparel,North,64.21,4,256.84
2025-07-09,SKU-0037,Home,East,137.57,1,137.57
2025-07-09,SKU-0013,Apparel,West,190.24,2,380.49
2025-07-09,SKU-0020,Grocery,North,39.52,2,79.03
2025-07-09,SKU-0044,Toys,South,165.74,3,497.21
2025-07-09,SKU-0002,Home,East,175.44,4,701.76
2025-07-09,SKU-0035,Grocery,East,17.35,3,52.05
2025-07-09,SKU-0041,Electronics,North,276.73,3,830.19
2025-07-09,SKU-0045,Grocery,West,9.3,3,27.91
2025-07-09,SKU-0033,Apparel,North,56.98,2,113.96
2025-07-09,SKU-0013,Apparel,East,173.51,4,694.03
2025-07-09,SKU-0012,Home,East,198.27,2,396.53
2025-07-09,SKU-0001,Electronics,South,295.16,4,1180.65
2025-07-09,SKU-0041,Electronics,East,252.34,2,504.69
2025-07-09,SKU-0009,Toys,South,159.09,2,318.19
2025-07-09,SKU-0007,Electronics,South,455.02,4,1820.08
2025-07-09,SKU-0001,Electronics,South,313.12,1,313.12
2025-07-09,SKU-0017,Home,East,97.41,4,389.63
2025-07-09,SKU-0010,Grocery,North,29.15,1,29.15
2025-07-09,SKU-0029,Toys,West,170.44,3,511.31
2025-07-09,SKU-0009,Toys,North,78.51,2,157.01
2025-07-09,SKU-0040,Grocery,North,9.91,4,39.63
2025-07-09,SKU-0025,Grocery,West,11.34,1,11.34
